"Agency","Site","Site AQS","Param","Param AQS","POC","Method","Duration","Date (UTC)","Time (UTC)","Date (LST)","Time (LST)","Offset (LST)","Value","Unit","QC Code"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/25/2016","05:00","10/25/2016","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/25/2017","05:00","10/25/2017","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/25/2018","05:00","10/25/2018","00:00","-05:00","21.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/26/2016","05:00","10/26/2016","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/26/2017","05:00","10/26/2017","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/26/2018","05:00","10/26/2018","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/27/2016","05:00","10/27/2016","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/27/2017","05:00","10/27/2017","00:00","-05:00","43.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/27/2018","05:00","10/27/2018","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/28/2016","05:00","10/28/2016","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/28/2017","05:00","10/28/2017","00:00","-05:00","44.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/28/2018","05:00","10/28/2018","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/29/2016","05:00","10/29/2016","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/29/2017","05:00","10/29/2017","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/29/2018","05:00","10/29/2018","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/30/2016","05:00","10/30/2016","00:00","-05:00","39.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/30/2017","05:00","10/30/2017","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/30/2018","05:00","10/30/2018","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/31/2016","05:00","10/31/2016","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/31/2017","05:00","10/31/2017","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","10/31/2018","05:00","10/31/2018","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/01/2016","05:00","11/01/2016","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/01/2017","05:00","11/01/2017","00:00","-05:00","14.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/01/2018","05:00","11/01/2018","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/02/2016","05:00","11/02/2016","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/02/2017","05:00","11/02/2017","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/02/2018","05:00","11/02/2018","00:00","-05:00","21.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/03/2016","05:00","11/03/2016","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/03/2017","05:00","11/03/2017","00:00","-05:00","22.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/03/2018","05:00","11/03/2018","00:00","-05:00","22.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/04/2016","05:00","11/04/2016","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/04/2017","05:00","11/04/2017","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/04/2018","05:00","11/04/2018","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/05/2016","05:00","11/05/2016","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/05/2017","05:00","11/05/2017","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/05/2018","05:00","11/05/2018","00:00","-05:00","20.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/06/2016","05:00","11/06/2016","00:00","-05:00","35.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/06/2017","05:00","11/06/2017","00:00","-05:00","18.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/06/2018","05:00","11/06/2018","00:00","-05:00","6.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/07/2016","05:00","11/07/2016","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/07/2017","05:00","11/07/2017","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/07/2018","05:00","11/07/2018","00:00","-05:00","20.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/08/2016","05:00","11/08/2016","00:00","-05:00","20.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/08/2017","05:00","11/08/2017","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/08/2018","05:00","11/08/2018","00:00","-05:00","21.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/09/2016","05:00","11/09/2016","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/09/2017","05:00","11/09/2017","00:00","-05:00","13.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/09/2018","05:00","11/09/2018","00:00","-05:00","11.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/10/2016","05:00","11/10/2016","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/10/2017","05:00","11/10/2017","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/10/2018","05:00","11/10/2018","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/11/2016","05:00","11/11/2016","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/11/2017","05:00","11/11/2017","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/11/2018","05:00","11/11/2018","00:00","-05:00","22.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/12/2016","05:00","11/12/2016","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/12/2017","05:00","11/12/2017","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/12/2018","05:00","11/12/2018","00:00","-05:00","21.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/13/2016","05:00","11/13/2016","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/13/2017","05:00","11/13/2017","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/14/2016","05:00","11/14/2016","00:00","-05:00","14.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/14/2017","05:00","11/14/2017","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/15/2016","05:00","11/15/2016","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/15/2017","05:00","11/15/2017","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/15/2018","05:00","11/15/2018","00:00","-05:00","25.0","AQI","7"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/16/2016","05:00","11/16/2016","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/16/2017","05:00","11/16/2017","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/16/2018","05:00","11/16/2018","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/17/2016","05:00","11/17/2016","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/17/2017","05:00","11/17/2017","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/17/2018","05:00","11/17/2018","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/18/2016","05:00","11/18/2016","00:00","-05:00","14.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/18/2017","05:00","11/18/2017","00:00","-05:00","34.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/18/2018","05:00","11/18/2018","00:00","-05:00","22.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/19/2016","05:00","11/19/2016","00:00","-05:00","38.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/19/2017","05:00","11/19/2017","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/19/2018","05:00","11/19/2018","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/20/2016","05:00","11/20/2016","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/20/2017","05:00","11/20/2017","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/20/2018","05:00","11/20/2018","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/21/2016","05:00","11/21/2016","00:00","-05:00","35.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/21/2017","05:00","11/21/2017","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/21/2018","05:00","11/21/2018","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/22/2016","05:00","11/22/2016","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/22/2017","05:00","11/22/2017","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/22/2018","05:00","11/22/2018","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/23/2016","05:00","11/23/2016","00:00","-05:00","18.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/23/2017","05:00","11/23/2017","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/23/2018","05:00","11/23/2018","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/24/2016","05:00","11/24/2016","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/24/2017","05:00","11/24/2017","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/24/2018","05:00","11/24/2018","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/25/2016","05:00","11/25/2016","00:00","-05:00","12.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/25/2017","05:00","11/25/2017","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/25/2018","05:00","11/25/2018","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/26/2016","05:00","11/26/2016","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/26/2017","05:00","11/26/2017","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/26/2018","05:00","11/26/2018","00:00","-05:00","14.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/27/2016","05:00","11/27/2016","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/27/2017","05:00","11/27/2017","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/27/2018","05:00","11/27/2018","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/28/2016","05:00","11/28/2016","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/28/2017","05:00","11/28/2017","00:00","-05:00","35.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/28/2018","05:00","11/28/2018","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/29/2016","05:00","11/29/2016","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/29/2017","05:00","11/29/2017","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/29/2018","05:00","11/29/2018","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/30/2016","05:00","11/30/2016","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/30/2017","05:00","11/30/2017","00:00","-05:00","22.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","11/30/2018","05:00","11/30/2018","00:00","-05:00","17.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/01/2016","05:00","12/01/2016","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/01/2017","05:00","12/01/2017","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/01/2018","05:00","12/01/2018","00:00","-05:00","18.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/02/2016","05:00","12/02/2016","00:00","-05:00","17.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/02/2017","05:00","12/02/2017","00:00","-05:00","15.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/02/2018","05:00","12/02/2018","00:00","-05:00","6.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/03/2016","05:00","12/03/2016","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/03/2017","05:00","12/03/2017","00:00","-05:00","17.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/03/2018","05:00","12/03/2018","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/04/2016","05:00","12/04/2016","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/04/2017","05:00","12/04/2017","00:00","-05:00","11.0","AQI","7"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/04/2018","05:00","12/04/2018","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/05/2016","05:00","12/05/2016","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/05/2017","05:00","12/05/2017","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/05/2018","05:00","12/05/2018","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/06/2016","05:00","12/06/2016","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/06/2017","05:00","12/06/2017","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/06/2018","05:00","12/06/2018","00:00","-05:00","22.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/07/2016","05:00","12/07/2016","00:00","-05:00","17.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/07/2017","05:00","12/07/2017","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/07/2018","05:00","12/07/2018","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/08/2016","05:00","12/08/2016","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/08/2017","05:00","12/08/2017","00:00","-05:00","21.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/08/2018","05:00","12/08/2018","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/09/2016","05:00","12/09/2016","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/09/2017","05:00","12/09/2017","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/09/2018","05:00","12/09/2018","00:00","-05:00","20.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/10/2016","05:00","12/10/2016","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/10/2017","05:00","12/10/2017","00:00","-05:00","21.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/10/2018","05:00","12/10/2018","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/11/2016","05:00","12/11/2016","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/11/2017","05:00","12/11/2017","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/11/2018","05:00","12/11/2018","00:00","-05:00","21.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/12/2016","05:00","12/12/2016","00:00","-05:00","15.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/12/2017","05:00","12/12/2017","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/12/2018","05:00","12/12/2018","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/13/2016","05:00","12/13/2016","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/13/2017","05:00","12/13/2017","00:00","-05:00","32.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/13/2018","05:00","12/13/2018","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/14/2016","05:00","12/14/2016","00:00","-05:00","29.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/14/2017","05:00","12/14/2017","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/14/2018","05:00","12/14/2018","00:00","-05:00","16.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/15/2016","05:00","12/15/2016","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/15/2017","05:00","12/15/2017","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/15/2018","05:00","12/15/2018","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/16/2016","05:00","12/16/2016","00:00","-05:00","26.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/16/2017","05:00","12/16/2017","00:00","-05:00","22.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/16/2018","05:00","12/16/2018","00:00","-05:00","25.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/17/2016","05:00","12/17/2016","00:00","-05:00","17.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/17/2017","05:00","12/17/2017","00:00","-05:00","10.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/17/2018","05:00","12/17/2018","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/18/2016","05:00","12/18/2016","00:00","-05:00","27.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/18/2017","05:00","12/18/2017","00:00","-05:00","11.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/18/2018","05:00","12/18/2018","00:00","-05:00","33.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/19/2016","05:00","12/19/2016","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/19/2017","05:00","12/19/2017","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/19/2018","05:00","12/19/2018","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/20/2016","05:00","12/20/2016","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/20/2017","05:00","12/20/2017","00:00","-05:00","24.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/20/2018","05:00","12/20/2018","00:00","-05:00","30.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/21/2016","05:00","12/21/2016","00:00","-05:00","17.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/21/2017","05:00","12/21/2017","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/21/2018","05:00","12/21/2018","00:00","-05:00","31.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/22/2016","05:00","12/22/2016","00:00","-05:00","28.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/22/2017","05:00","12/22/2017","00:00","-05:00","19.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/22/2018","05:00","12/22/2018","00:00","-05:00","18.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/23/2016","05:00","12/23/2016","00:00","-05:00","18.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/23/2017","05:00","12/23/2017","00:00","-05:00","23.0","AQI","0"
"MD1","Essex","240053001","O3","44201","1","","8 Hr begin time Avg-Daily Max","12/23/2018","05:00","12/23/2018","00:00","-05:00","20.0","AQI","0"
